OBJECTID,GEOID,COUNTYFP,COUNTYNAME,ALAND,AWATER,Threshold,PctPopLI,Shape_Length,Shape_Area
5783,510131035053,013,Arlington County,68148,0,HUD,0.27,1678.73214669725,112565.099086813
5784,510131035051,013,Arlington County,180726,0,HUD,0.58,2529.32333408423,298516.476541749
5785,510131035052,013,Arlington County,204932,0,HUD,0.571,2658.60356550216,338455.54991028
5786,510131035033,013,Arlington County,46786,0,HUD,0.25,1228.48747866224,77280.1033266955
5787,510131029041,013,Arlington County,75725,0,HUD,0.096,1508.46750617696,125002.510761422
5788,510131029031,013,Arlington County,360324,0,HUD,0.106,3070.20085256908,594804.217490222
5789,510131029043,013,Arlington County,180942,0,HUD,0.778,3484.76385456221,298661.048428922
5790,510131018041,013,Arlington County,87494,0,HUD,0.831,1857.28240380504,144609.06557417
5791,510131038004,013,Arlington County,289910,2489,HUD,0.521,3698.00731568175,482724.368018126
5792,510131038003,013,Arlington County,130286,0,HUD,0.465,2516.91519648202,215113.592444607
5793,510131038001,013,Arlington County,166133,0,HUD,0.34,3177.35641355612,274275.559948884
5794,510131034031,013,Arlington County,301733,15703,HUD,0.317,3723.46508342068,524052.375800436
5795,510131035034,013,Arlington County,37680,0,HUD,0.263,1189.97768438108,62231.4801382535
5796,510131035032,013,Arlington County,26260,0,HUD,0.432,1055.22426602548,43374.4069627812
5797,510131035035,013,Arlington County,34222,0,HUD,0.294,1053.99583980229,56524.1988466084
5798,510131034051,013,Arlington County,181580,0,HUD,0.149,2622.07529226501,299895.533558471
5799,510131034052,013,Arlington County,83052,0,HUD,0.378,1465.45765172479,137149.09479093
5800,510131034053,013,Arlington County,120636,0,HUD,0.484,2049.93517368976,199192.230625575
5801,510131015012,013,Arlington County,98972,0,HUD,0.392,2131.65525331543,163629.495856119
5802,510131034041,013,Arlington County,491515,0,HUD,0.331,7473.14994863903,811867.154284279
5803,510131020032,013,Arlington County,163083,0,HUD,0.509,2668.43065834115,269455.425100636
5804,510131018051,013,Arlington County,117316,0,HUD,0.163,2387.71144443388,193917.681406841
5805,510131018052,013,Arlington County,35321,0,HUD,0.186,1209.79393013791,58383.2466983486
5806,510131035054,013,Arlington County,85082,0,HUD,0,1541.4659788773,140527.81326292
5807,510131014063,013,Arlington County,137136,0,HUD,0.045,1878.8822829919,226647.927405183
5808,510131035041,013,Arlington County,106075,0,HUD,0.261,2070.74900761782,175207.898312705
5809,510131015023,013,Arlington County,150130,0,HUD,0.225,2414.73187228243,248178.458001673
5810,510131014091,013,Arlington County,48679,0,HUD,0.291,1169.67312407277,80443.8378481541
5811,510131014082,013,Arlington County,69707,0,HUD,0,1595.05729697632,115188.059695857
5812,510131014071,013,Arlington County,29191,0,HUD,0.285,990.076723521994,48240.243276734
5813,510131014072,013,Arlington County,33361,0,HUD,0.183,960.420939384317,55134.6051364167
5814,510131014073,013,Arlington County,39486,0,HUD,0.191,1109.00620195605,65253.1349903094
5815,510131014052,013,Arlington County,50990,0,HUD,0.313,1608.94557221754,84261.9308949451
5816,510131014061,013,Arlington County,31395,0,HUD,0.166,1180.81424784125,51883.0918210171
5817,510131014051,013,Arlington County,26759,0,HUD,0.413,1019.65140728082,44221.1410826362
5818,510131020033,013,Arlington County,192942,0,HUD,0.484,2366.61671657561,318754.431437795
5819,510131018053,013,Arlington County,47313,0,HUD,0.291,1153.28607645546,78202.8906119645
5820,510131014062,013,Arlington County,69415,0,HUD,0.26,1507.87631708284,114722.422114539
5821,510131014081,013,Arlington County,36209,0,HUD,0.189,1050.23952000271,59833.2575345007
5822,510131014092,013,Arlington County,57453,0,HUD,0.147,1238.93318461449,94944.2975706561
5823,510131017041,013,Arlington County,50582,0,HUD,0.389,1408.03087965527,83622.4210428079
5824,510131028031,013,Arlington County,34665,0,HUD,0.373,1300.71187264559,57245.7285926306
5825,510131028043,013,Arlington County,70199,0,HUD,0.451,1556.27123633908,115916.315139515
5826,510131029042,013,Arlington County,137263,0,HUD,0.144,2273.10041994128,226582.643022811
5827,510131035042,013,Arlington County,22823,0,HUD,0.09,863.13918338787,37694.9254459765
5828,510179201011,017,Bath County,261816850,2097020,HUD,0.303,112893.305041813,425039615.611894
5829,510179201022,017,Bath County,203142987,6633335,HUD,0.634,120685.239311073,338488406.478051
5830,510179201021,017,Bath County,109710246,99210,HUD,0.448,76679.3249982825,177187142.295789
5831,510179201012,017,Bath County,737122359,5201421,HUD,0.355,189710.342930994,1201611907.13917
5832,510179201023,017,Bath County,58833602,9007,HUD,0.015,46301.8975524525,94762653.592868
5833,515708302003,570,Colonial Heights city,1846938,42585,HUD,0.582,10264.16615045,2989534.41934067
5834,511179302022,117,Mecklenburg County,25972897,286366,FPL,0.613780598368087,34487.0299930024,40954874.8096056
5835,511179302021,117,Mecklenburg County,16897483,0,FPL,0.542759407069555,26696.0865861178,26340051.3712994
5836,511179301042,117,Mecklenburg County,50656020,1377523,FPL,0.188295165394402,50922.1555563518,80914128.0934787
5837,511179302011,117,Mecklenburg County,41541697,59739,FPL,0.282278481012658,36882.9354387808,64955422.2423992
5838,511179302012,117,Mecklenburg County,1812337,0,FPL,0.367265469061876,7120.26215543495,2827080.26980454
5839,511179302013,117,Mecklenburg County,4898628,69260,FPL,0.234798877455566,13631.0955087665,7749555.90616206
5840,511179304022,117,Mecklenburg County,74207343,148997,FPL,0.433150183150183,50856.2961631849,116039090.571397
5841,511179304012,117,Mecklenburg County,32897119,13512,FPL,0.623869801084991,34111.5920950099,51497986.3076515
5842,511179304021,117,Mecklenburg County,36693902,50764,FPL,0.403910991233985,36997.5455063418,57450306.2133247
5843,511179304011,117,Mecklenburg County,130463427,106391,FPL,0.307857911733046,66350.7920541945,203999026.7087
5844,511179301031,117,Mecklenburg County,16356378,3103415,FPL,0.167067307692308,28812.1399247137,30229489.1865854
5845,511179301041,117,Mecklenburg County,29795247,1909110,FPL,0.269069069069069,37491.0236619318,49283052.9682694
5846,516800016011,680,Lynchburg city,3237481,1458,HUD,0.53,11558.5032588783,5135440.18666126
5847,516800009011,680,Lynchburg city,1422616,938,HUD,0.45,12286.4734768379,2258491.82836469
5848,516800002041,680,Lynchburg city,2042561,2389,HUD,0.483,8596.64513331897,3246884.05798436
5849,516800016012,680,Lynchburg city,2280521,1572,HUD,0.598,10516.8327891476,3618056.46032126
5850,516800002042,680,Lynchburg city,1568675,27643,HUD,0.521,10335.5938504895,2535238.38343318
5851,516800016022,680,Lynchburg city,1053537,1701,HUD,0.58,6790.46991997699,1672424.57759262
5852,516800018002,680,Lynchburg city,4090415,1188,HUD,0.329,12899.725949383,6490346.6324043
5853,516800017004,680,Lynchburg city,1199691,819,HUD,0.343,8114.2053690856,1903476.09605195
5854,516800017005,680,Lynchburg city,1669032,6260,HUD,0.369,8320.21882607676,2656421.14232392
5855,516800017003,680,Lynchburg city,1020472,0,HUD,0.207,5663.81399573878,1618206.04972768
5856,516800016021,680,Lynchburg city,986143,13841,HUD,0.73,6583.12781909641,1585208.27311394
5857,516800009013,680,Lynchburg city,2016286,0,HUD,0.45,9259.64228850904,3197898.24327706
5858,516800016032,680,Lynchburg city,1483154,21868,HUD,0.457,8984.04780820621,2385522.29944636
5859,516800009022,680,Lynchburg city,3284750,5232,HUD,0.745,12997.8245781521,5220138.97160764
5860,516800016031,680,Lynchburg city,1239612,26624,HUD,0.678,7655.45853244459,2007452.13850012
5861,516800006003,680,Lynchburg city,465760,0,HUD,0.648,3461.8877443395,739568.552294625
5862,516800006001,680,Lynchburg city,913855,19760,HUD,0.593,6097.34081702038,1482683.9645971
5863,516800011002,680,Lynchburg city,335625,0,HUD,0.8,3362.21714684498,532873.772524598
5864,516800002052,680,Lynchburg city,2921824,20423,HUD,0.602,14198.6153522157,4671030.84870717
5865,516800003001,680,Lynchburg city,1868203,28952,HUD,0.126,11671.7525005315,3013656.81061291
5866,516800003003,680,Lynchburg city,1598581,9953,HUD,0.358,7660.22190174121,2555242.30824511
5867,516800009021,680,Lynchburg city,894852,0,HUD,0.284,6845.39642636909,1420130.17413535
5868,516800002051,680,Lynchburg city,3034983,31599,HUD,0.529,12297.2317611178,4869943.3922194
5869,516800009012,680,Lynchburg city,984535,0,HUD,0.458,7518.88356136086,1562053.8393987
5870,511610306011,161,Roanoke County,70608032,95009,HUD,0.262,56122.1628562308,111538578.837242
5871,511610302062,161,Roanoke County,943246,0,HUD,0.647,6042.79884122683,1494321.70482224
5872,511610308032,161,Roanoke County,2475781,0,HUD,0.417,13391.3916763343,3912059.9071828
5873,511610309004,161,Roanoke County,3549999,1252,HUD,0.234,12726.5237380762,5608911.03947081
5874,511610308041,161,Roanoke County,1533978,0,HUD,0.311,6682.15527724777,2424339.88955921
5875,511610305011,161,Roanoke County,47707303,221039,HUD,0.167,54046.1078826239,75733700.0654935
5876,511610307012,161,Roanoke County,2012891,868,HUD,0.017,8505.2692164954,3180695.37453397
5877,511610309005,161,Roanoke County,2073720,2738,HUD,0.303,8454.00196627236,3280588.45865372
5878,511610312013,161,Roanoke County,5465386,0,HUD,0.333,18907.7449830923,8652517.57074606
5879,511610305021,161,Roanoke County,15905394,7487,HUD,0.12,28073.2836011854,25163518.8907288
5880,511610306013,161,Roanoke County,27358197,22766,HUD,0.175,34391.1881883689,43215031.0002457
5881,511610306021,161,Roanoke County,19722360,10894,HUD,0.231,28071.0983434496,31175449.8298913
5882,511610307014,161,Roanoke County,2312278,9058,HUD,0.076,10627.6523878904,3670319.4939829
5883,511610306012,161,Roanoke County,2442856,28069,HUD,0.126,11232.937987366,3901676.83659862
5884,511610309003,161,Roanoke County,1945917,0,HUD,0.101,8395.03867660834,3072469.84542109
5885,511610302072,161,Roanoke County,1319440,1837,HUD,0.557,7229.0079523347,2093387.40165978
5886,511610302061,161,Roanoke County,2271750,448,HUD,0.492,7894.4862674822,3600795.52071104
5887,511610302071,161,Roanoke County,1141185,5911,HUD,0.664,5845.28534531438,1817965.81358396
5888,511610312024,161,Roanoke County,8611633,3212,HUD,0.116,21614.2815079767,13650841.2727746
5889,511610312023,161,Roanoke County,2021433,4481,HUD,0.24,8514.26929060864,3209837.97741867
5890,511610312012,161,Roanoke County,3454747,4395,HUD,0.329,12162.6988296864,5474935.70753051
5891,511610308031,161,Roanoke County,544905,0,HUD,0.329,4928.7435431889,861179.201224671
5892,510839306011,083,Halifax County,53143950,203235,FPL,0.434065934065934,40138.7698598808,83200491.4796783
5893,510839306021,083,Halifax County,19006833,269056,FPL,0.385390428211587,29022.7841516445,30048169.8626826
5894,510839302041,083,Halifax County,64172124,129042,FPL,0.336175395858709,52889.2164452749,100743356.620792
5895,510839302042,083,Halifax County,76921320,1180821,FPL,0.264830508474576,72402.4946374367,122203555.875816
5896,510839306022,083,Halifax County,14710284,223173,FPL,0.322209436133487,19926.3762741518,23310875.8187906
5897,510839306012,083,Halifax County,10590208,388958,FPL,0.538582677165354,23297.9503545251,17139575.7427489
5898,510839302032,083,Halifax County,81738481,992731,FPL,0.351351351351351,62071.8128531294,130003755.957776
5899,510839302033,083,Halifax County,96343860,393758,FPL,0.674057649667406,54270.7831227484,151739940.266615
5900,510839302031,083,Halifax County,78323532,477470,FPL,0.32130777903044,53984.81344869,123706012.492501
5901,511710401022,171,Shenandoah County,10901062,236170,HUD,0.543,23060.4082789394,18463885.8270067
5902,511710405014,171,Shenandoah County,8157305,18391,HUD,0.576,19981.2943280623,13512892.5321571
5903,511710405021,171,Shenandoah County,18907717,114055,HUD,0.689,35284.2401425164,31418664.2639455
5904,511710402013,171,Shenandoah County,80959485,82133,HUD,0.203,66596.4951342832,133580664.542725
5905,511710402011,171,Shenandoah County,63459466,30081,HUD,0.061,69548.6281588932,104898330.651636
5906,511710405013,171,Shenandoah County,8930212,299683,HUD,0.44,27049.332653749,15244631.7447585
5907,511710405012,171,Shenandoah County,10197575,344758,HUD,0.695,29079.080446505,17423087.4638736
5908,511710405011,171,Shenandoah County,5922859,7429,HUD,0.333,16872.2950115929,9804083.56607804
5909,511710405022,171,Shenandoah County,24812676,58658,HUD,0.45,31385.5832881694,41115953.9528495
5910,511710401012,171,Shenandoah County,26989479,125873,HUD,0.641,38402.8640021455,44941569.15157
5911,511710401023,171,Shenandoah County,18855551,476699,HUD,0.194,31568.2248984372,32081602.8525914
5912,511710401021,171,Shenandoah County,2865635,54313,HUD,0.519,12889.3188574125,4838944.85326339
5913,511710401011,171,Shenandoah County,12150280,44503,HUD,0.408,21701.413315202,20227207.398158
5914,511410302012,141,Patrick County,50858442,81697,FPL,0.32292595896521,44603.4382970136,79175559.4955209
5915,511410302011,141,Patrick County,81272230,17026,FPL,0.197947214076246,78671.7139481652,126483028.807116
5916,511410302022,141,Patrick County,145198962,0,FPL,0.172214182344428,76616.2813315185,225956851.679395
5917,511410302023,141,Patrick County,78615249,8155,FPL,0.366616989567809,65326.1898839553,122118288.314705
5918,511410301023,141,Patrick County,2636540,0,FPL,0.41746641074856,11276.9772380914,4103238.21579271
5919,511410302021,141,Patrick County,84800241,588118,FPL,0.420537897310513,72609.5140287066,133053110.298119
5920,511410302013,141,Patrick County,43860937,11228,FPL,0.320553780617678,41483.3531881667,68165263.9956232
5921,511410301022,141,Patrick County,97827989,0,FPL,0.427777777777778,66133.6227750768,152540147.82163
5922,511410301021,141,Patrick County,108875652,6272293,FPL,0.397834912043302,77855.9794504355,179993542.059224
5923,511410301012,141,Patrick County,114094399,0,FPL,0.35361653272101,75794.0965909864,178312173.087228
5924,511410301011,141,Patrick County,125987612,27897,FPL,0.383252818035427,82907.6265493963,196687995.055456
5925,516859202011,685,Manassas Park city,1680878,616,HUD,0.686,9782.51089714422,2770422.13421976
5926,516859202023,685,Manassas Park city,1080574,993,HUD,0.375,11318.6550888471,1781399.65869538
5927,516859202022,685,Manassas Park city,1152973,0,HUD,0.232,6733.20238480611,1898962.98876344
5928,516859202021,685,Manassas Park city,1817577,0,HUD,0.382,9270.37030137719,2994452.24208139
5929,511139302021,113,Madison County,266950608,281586,HUD,0.505,111984.633102768,437175526.296366
5930,511139302011,113,Madison County,83021545,745300,HUD,0.369,87480.2519151804,136412788.916842
5931,511139302022,113,Madison County,165770314,373402,HUD,0.321,109319.251184579,270996070.677928
5932,511139301022,113,Madison County,113764585,866156,HUD,0.277,77216.0014230688,186358881.023463
5933,511139301012,113,Madison County,47556461,128746,HUD,0.397,41345.2155229377,77859806.3568913
5934,511139301021,113,Madison County,67023304,52671,HUD,0.36,51232.5521099861,109186479.849096
5935,511139301011,113,Madison County,86363683,759134,HUD,0.262,85032.718331785,141986360.421378
5936,511579502004,157,Rappahannock County,83372204,457734,HUD,0.373,60605.3817340668,137739412.426942
5937,511579502001,157,Rappahannock County,115897190,353465,HUD,0.212,89453.887015835,190865477.763422
5938,511790102151,179,Stafford County,2690974,144859,HUD,0.563,10686.7840280905,4635243.12671587
5939,511790102191,179,Stafford County,1922846,1204,HUD,0.059,7238.2879109043,3142373.77573877
5940,511790102171,179,Stafford County,12702302,24393,HUD,0.201,21943.0270656674,20785632.2044503
5941,511790102161,179,Stafford County,719724,0,HUD,0.66,5230.36482692008,1175996.9194252
5942,511790103071,179,Stafford County,2631297,8264,HUD,0.308,9581.08114556116,4300562.8996137
5943,511790103054,179,Stafford County,719255,0,HUD,0.436,5366.89004227945,1171826.85143943
5944,511790102102,179,Stafford County,3871471,4369,HUD,0.152,14285.9366408661,6327041.92607559
5945,511790101052,179,Stafford County,8432671,19724,HUD,0.322,16347.2752638085,13789189.3978124
5946,511790102054,179,Stafford County,2752541,0,HUD,0.169,11499.082656483,4497016.4704279
5947,511790102162,179,Stafford County,749012,0,HUD,0.743,4979.81968820267,1224097.05712551
5948,511790102104,179,Stafford County,1872185,2395,HUD,0.194,8712.93295835097,3060120.2817443
5949,511790102103,179,Stafford County,1719647,0,HUD,0.533,6909.33740659065,2806293.89962387
5950,511790102181,179,Stafford County,6119345,6445,HUD,1,19906.1851247385,9989064.16363622
5951,511790103081,179,Stafford County,38767926,1070554,HUD,0.34,43257.0298526981,64937753.8426239
5952,511790103043,179,Stafford County,6986998,26726,HUD,0.336,18228.2407808241,11427925.0721138
5953,511790103073,179,Stafford County,12710261,2233155,HUD,0.164,28457.3141567249,24335291.9468741
5954,511790103053,179,Stafford County,4730403,13446,HUD,0.279,15869.225915549,7729869.04525532
5955,511790103061,179,Stafford County,3632778,451179,HUD,0.501,11153.9911037678,6646642.46907771
5956,511790104044,179,Stafford County,2706022,2429,HUD,0.216,11969.2104666024,4408658.73735712
5957,511790104054,179,Stafford County,1771492,1464,HUD,0.286,8485.86079977301,2885017.8744254
5958,511790101054,179,Stafford County,1453102,7423,HUD,0.182,7595.96578429695,2383892.34958399
